"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000133065",845.682157597628,-0.124328502017828,0.0687861857651861,-1.8074632374914,0.0706900816973259,0.116908721369977,"SLC41A1","254428","solute carrier family 41 member 1"
"ENSG00000101361",1485.02731076948,-0.105552453877325,0.0583989650848902,-1.80743706200771,0.0706941596450829,0.116908721369977,"NOP56","10528","NOP56 ribonucleoprotein"
"ENSG00000219481",358.542842563789,-0.175917975450354,0.0973541212762474,-1.80699053254435,0.070763755373849,0.116999972019735,"NBPF1","55672","NBPF member 1"
"ENSG00000101052",446.123595219603,0.16312455953088,0.0902746318463994,1.80698116618668,0.0707652158083808,0.116999972019735,"IFT52","51098","intraflagellar transport 52"
"ENSG00000125386",539.46341825015,0.150496046242197,0.0833056302667701,1.80655311964224,0.0708319846713489,0.117097228276651,"FAM193A","8603","family with sequence similarity 193 member A"
"ENSG00000100911",764.193355570512,-0.130266567897754,0.0721185730085594,-1.8062832147593,0.0708741123497277,0.11715373124835,"PSME2","5721","proteasome activator subunit 2"
"ENSG00000164241",7.94421087647208,-1.16306912259113,0.644160803863974,-1.80555711495407,0.0709875464840652,0.117328076716626,"C5orf63","401207","chromosome 5 open reading frame 63"
"ENSG00000164430",61.154207063162,-0.42209332369705,0.233798676120488,-1.80537088875355,0.0710166634371933,0.117363039441282,"CGAS","115004","cyclic GMP-AMP synthase"
"ENSG00000158711",815.527970734817,-0.136491644471886,0.0756126763731257,-1.80514235203554,0.0710524091309838,0.117408947838596,"ELK4","2005","ELK4, ETS transcription factor"
"ENSG00000149084",1232.55830400128,0.108902860240783,0.0603418048652144,1.80476637190484,0.0711112487154953,0.117493002642261,"HSD17B12","51144","hydroxysteroid 17-beta dehydrogenase 12"
"ENSG00000152433",29.9127067664776,0.613527473476409,0.340033989039281,1.80431219599501,0.0711823789327203,0.117585053578933,"ZNF547","284306","zinc finger protein 547"
"ENSG00000161847",511.057193529853,0.162408991111205,0.0900117514391542,1.80430875429626,0.0711829181728349,0.117585053578933,"RAVER1","125950","ribonucleoprotein, PTB binding 1"
"ENSG00000273983",1.49608148676037,-3.02924584849726,1.67942834410645,-1.80373628867684,0.0712726578254332,0.117720097616411,"HIST1H3G","8355","histone cluster 1 H3 family member g"
"ENSG00000104613",767.117916112416,0.130215698126911,0.0722048402905165,1.80342062392199,0.0713221810518833,0.117788693897653,"INTS10","55174","integrator complex subunit 10"
"ENSG00000085871",83.6108097649851,0.351760486100855,0.195081543978989,1.80314589953594,0.0713653042786465,0.117846706381926,"MGST2","4258","microsomal glutathione S-transferase 2"
"ENSG00000065154",1848.39346649271,-0.108328788929779,0.0600981589997095,-1.80253090498666,0.0714619168562128,0.117989157902062,"OAT","4942","ornithine aminotransferase"
"ENSG00000214954",3.30571537684855,1.95162468620675,1.08273522427889,1.80249486896166,0.0714675812587672,0.117989157902062,"LRRC69","100130742","leucine rich repeat containing 69"
"ENSG00000135899",52.878115197393,0.44264746745456,0.245684282331121,1.8016922501293,0.0715938380717286,0.118184362175306,"SP110","3431","SP110 nuclear body protein"
"ENSG00000171811",16.5956406782098,0.795010370928634,0.44153314197767,1.80056782910498,0.0717710236402113,0.118463584545798,"CFAP46","54777","cilia and flagella associated protein 46"
"ENSG00000155792",18.0086197702019,0.771335790626872,0.42847898428478,1.80017181452759,0.0718335128523777,0.118553450438784,"DEPTOR","64798","DEP domain containing MTOR interacting protein"
"ENSG00000185730",80.834400603742,0.393024667717895,0.218469238697969,1.79899316746028,0.0720197615216745,0.118847524947535,"ZNF696","79943","zinc finger protein 696"
"ENSG00000169570",55.8813199645583,-0.451780431380085,0.251190066989846,-1.79856009751511,0.0720882941000668,0.118947299423061,"DTWD2","285605","DTW domain containing 2"
"ENSG00000150455",79.0022507317949,0.365731924917582,0.203394968261343,1.79813654213732,0.0721553726682684,0.119044652679384,"TIRAP","114609","TIR domain containing adaptor protein"
"ENSG00000185963",1394.13446252494,-0.101972226394617,0.0567116388214378,-1.79808287176617,0.0721638761057391,0.11904535550105,"BICD2","23299","BICD cargo adaptor 2"
"ENSG00000161082",2.90856088241422,2.16129032640585,1.20210089038709,1.7979275647237,0.0721884872988478,0.11907262739904,"CELF5","60680","CUGBP Elav-like family member 5"
"ENSG00000141447",940.819751225833,0.118427019601784,0.0658792521072431,1.79763758412133,0.0722344583371043,0.119124170979009,"OSBPL1A","114876","oxysterol binding protein like 1A"
"ENSG00000079313",539.163903863281,-0.151055232916624,0.0840302845192879,-1.7976284833589,0.0722359014818428,0.119124170979009,"REXO1","57455","RNA exonuclease 1 homolog"
"ENSG00000249242",5.16189087870603,1.48664858786502,0.827167622580559,1.79727608683116,0.0722918005852686,0.119203016001979,"TMEM150C","441027","transmembrane protein 150C"
"ENSG00000197976",537.879065483869,0.146905927468632,0.0817608033143168,1.79677695807213,0.0723710357822066,0.11932031830833,"AKAP17A","8227","A-kinase anchoring protein 17A"
"ENSG00000105254",1034.51367875788,-0.122138662567443,0.0680109621002204,-1.79586729544364,0.0725156248820496,0.119545333278708,"TBCB","1155","tubulin folding cofactor B"
"ENSG00000162378",1018.66159698623,-0.117159053705803,0.0652711657966032,-1.7949588041815,0.0726602637375697,0.119770379931138,"ZYG11B","79699","zyg-11 family member B, cell cycle regulator"
"ENSG00000079691",90.0246456479012,-0.346980490209938,0.193489838828453,-1.79327499733756,0.0729289632416938,0.12019985017402,"CARMIL1","55604","capping protein regulator and myosin 1 linker 1"
"ENSG00000160961",142.949764055462,0.281232740518935,0.156886866792633,1.7925830649079,0.0730396163040377,0.120368764965773,"ZNF333","84449","zinc finger protein 333"
"ENSG00000146085",483.696038306211,0.155696440304281,0.0868883805775008,1.79191324857765,0.0731468634023286,0.12053202960907,"MUT","4594","methylmalonyl-CoA mutase"
"ENSG00000196497",11.0359435384285,-0.971130690172566,0.542028691444412,-1.79165919719982,0.0731875743174174,0.120578111737521,"IPO4","79711","importin 4"
"ENSG00000144645",224.113176734846,0.218938944248631,0.122200529355414,1.79163662713652,0.0731911919937486,0.120578111737521,"OSBPL10","114884","oxysterol binding protein like 10"
"ENSG00000221983",4539.36489844367,-0.0761983389898034,0.0425486107102711,-1.79085374863742,0.0733167674160515,0.12075981291762,"UBA52","7311","ubiquitin A-52 residue ribosomal protein fusion product 1"
"ENSG00000165078",5.15724570879912,-1.44333159445448,0.805949198558599,-1.79084686359365,0.0733178725734064,0.12075981291762,"CPA6","57094","carboxypeptidase A6"
"ENSG00000124333",1135.66285778849,-0.11770755874583,0.0657392094963433,-1.79052288044895,0.0733698923514603,0.120831989437459,"VAMP7","6845","vesicle associated membrane protein 7"
"ENSG00000167770",1160.83545216685,0.10894443926786,0.0608511241152955,1.79034390657174,0.0733986419165515,0.12086583067778,"OTUB1","55611","OTU deubiquitinase, ubiquitin aldehyde binding 1"
"ENSG00000103495",523.264933775944,0.150972274980739,0.0843790203024885,1.7892157842023,0.0735800706142605,0.121151053593227,"MAZ","4150","MYC associated zinc finger protein"
"ENSG00000181778",1.01908576716959,-3.57562927355105,1.99933387491733,-1.78841028925141,0.0737098374930955,0.121351160072972,"TMEM252","169693","transmembrane protein 252"
"ENSG00000095787",1712.30470007217,-0.0953331230333633,0.0533181127322225,-1.78800632933411,0.0737749866812315,0.121444851302132,"WAC","51322","WW domain containing adaptor with coiled-coil"
"ENSG00000130783",5.70937200142846,1.49614318987938,0.836797528988139,1.78793930198208,0.0737858011617873,0.121449088398751,"CCDC62","84660","coiled-coil domain containing 62"
"ENSG00000029993",527.510945140497,-0.163248780045865,0.0913348009215572,-1.78736668168874,0.0738782430212436,0.121587665622232,"HMGB3","3149","high mobility group box 3"
"ENSG00000171681",906.521055354286,0.125506564788857,0.0702270574166831,1.78715397463088,0.0739126058291857,0.121630636970806,"ATF7IP","55729","activating transcription factor 7 interacting protein"
"ENSG00000106123",8.59128539437065,1.12688089725486,0.63089348699563,1.78616663586299,0.0740722814557837,0.121879790565518,"EPHB6","2051","EPH receptor B6"
"ENSG00000166206",9.99934198258283,1.03656662945892,0.581089328835278,1.78383353130334,0.0744507192013752,0.122488803258525,"GABRB3","2562","gamma-aminobutyric acid type A receptor beta3 subunit"
"ENSG00000164916",1606.22754325629,0.102904385370529,0.0576913855224291,1.78370452431797,0.07447169059351,0.122509630088978,"FOXK1","221937","forkhead box K1"
"ENSG00000185989",1898.04532666903,0.0991311929126129,0.0556069908394602,1.78271097601395,0.0746333637068401,0.12276188775797,"RASA3","22821","RAS p21 protein activator 3"
"ENSG00000116774",884.559643064289,-0.121020801521092,0.0678968480053015,-1.78242149785278,0.0746805223506581,0.122825749180225,"OLFML3","56944","olfactomedin like 3"
"ENSG00000161204",878.68915024693,0.119082576835678,0.0668584103282092,1.78111588730722,0.0748935208299572,0.123162319793786,"ABCF3","55324","ATP binding cassette subfamily F member 3"
"ENSG00000007168",3069.80478424418,-0.0875607578086148,0.0491621295906604,-1.78106112444017,0.0749024657239909,0.123163286828091,"PAFAH1B1","5048","platelet activating factor acetylhydrolase 1b regulatory subunit 1"
"ENSG00000114450",1248.84380239668,-0.112858035920456,0.0633936456259935,-1.78027363477863,0.0750311897510289,0.123361186362189,"GNB4","59345","G protein subunit beta 4"
"ENSG00000188542",32.8787940163055,0.552549602703355,0.310390543192906,1.78017537847455,0.0750472635156067,0.123373850495595,"DUSP28","285193","dual specificity phosphatase 28"
"ENSG00000120341",1.49279004151183,-3.01148739470473,1.69223698793264,-1.77958962969116,0.0751431446091239,0.123517696324924,"SEC16B","89866","SEC16 homolog B, endoplasmic reticulum export factor"
"ENSG00000130363",215.068304609338,0.221543303592627,0.124513161458159,1.77927619055013,0.0751944924623674,0.123588316037735,"RSPH3","83861","radial spoke head 3 homolog"
"ENSG00000177225",872.680515815919,-0.122224222421026,0.0687050842096124,-1.77896910872173,0.0752448266342902,0.123645633155891,"GATD1","347862","glutamine amidotransferase like class 1 domain containing 1"
"ENSG00000103351",173.304534917294,0.250046210664208,0.140557438336951,1.77896106831989,0.0752461449162156,0.123645633155891,"CLUAP1","23059","clusterin associated protein 1"
"ENSG00000168490",10.1174507534708,-1.05198629131874,0.591387775239938,-1.77884348537966,0.0752654256423703,0.123663527660786,"PHYHIP","9796","phytanoyl-CoA 2-hydroxylase interacting protein"
"ENSG00000068878",2826.04686697827,0.0844409925885607,0.0474730612741577,1.77871387102914,0.0752866838989107,0.123684666960444,"PSME4","23198","proteasome activator subunit 4"
"ENSG00000007047",1033.64652905546,0.116635250479038,0.0656176550420417,1.77749799812731,0.075486339913507,0.123998849492339,"MARK4","57787","microtubule affinity regulating kinase 4"
"ENSG00000048544",816.746291769495,0.133018183565581,0.0748377984230175,1.7774197847684,0.075499197950407,0.124006149492154,"MRPS10","55173","mitochondrial ribosomal protein S10"
"ENSG00000221890",333.330175045938,0.1832615370094,0.103110098733661,1.77733839129351,0.0755125806867726,0.124013252726157,"NPTXR","23467","neuronal pentraxin receptor"
"ENSG00000130023",125.268725790821,-0.281947782897947,0.158639053310476,-1.77729113364122,0.075520351690681,0.124013252726157,"ERMARD","55780","ER membrane associated RNA degradation"
"ENSG00000168646",10.9582698576351,-0.954642412613539,0.537201584392382,-1.77706551944242,0.0755574604746174,0.124060366808702,"AXIN2","8313","axin 2"
"ENSG00000073150",94.7238623589409,0.32831017388948,0.184761410132802,1.7769412652431,0.0755779040277445,0.124080110232917,"PANX2","56666","pannexin 2"
"ENSG00000172086",395.169568421018,-0.17022723346407,0.0958632465361286,-1.77572990290825,0.0757774462047054,0.124393851878475,"KRCC1","51315","lysine rich coiled-coil 1"
"ENSG00000197054",11.5657046669857,0.934233005755607,0.526144408801491,1.7756208944303,0.0757954237365304,0.124409506072946,"ZNF763","284390","zinc finger protein 763"
"ENSG00000102053",15.6337159262455,-0.814570763911834,0.458955170433136,-1.7748373183008,0.0759247525024602,0.124607906723971,"ZC3H12B","340554","zinc finger CCCH-type containing 12B"
"ENSG00000141068",549.495007858744,-0.147724935760723,0.0832653668703784,-1.77414621844747,0.0760389674857697,0.124781461174176,"KSR1","8844","kinase suppressor of ras 1"
"ENSG00000204392",225.925114238232,-0.212046943190863,0.119588083973672,-1.77314441493641,0.0762047798889599,0.125032695955666,"LSM2","57819","LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated"
"ENSG00000165995",13.7010154096625,0.879972120858689,0.496296220716085,1.77307842398843,0.0762157126532159,0.125032695955666,"CACNB2","783","calcium voltage-gated channel auxiliary subunit beta 2"
"ENSG00000104722",41.2042313705397,0.531695242946466,0.299873089885984,1.77306754383537,0.0762175152982564,0.125032695955666,"NEFM","4741","neurofilament medium"
"ENSG00000159079",117.798202474743,0.303115976187324,0.170971348896221,1.77290509868595,0.076244433664263,0.125062934150685,"CFAP298","56683","cilia and flagella associated protein 298"
"ENSG00000184730",1.01472227097395,3.40495647342558,1.9208226427439,1.77265531843252,0.0762858392322414,0.12511692617458,"APOBR","55911","apolipoprotein B receptor"
"ENSG00000143156",236.756657200845,0.211373925857506,0.119349142873352,1.77105524822919,0.0765515148513027,0.125533433409545,"NME7","29922","NME/NM23 family member 7"
"ENSG00000179943",179.1796524229,0.241737923450939,0.136496184066657,1.77102330811599,0.0765568258573073,0.125533433409545,"FIZ1","84922","FLT3 interacting zinc finger 1"
"ENSG00000118596",313.862764910114,-0.200288675997767,0.113160175017672,-1.76995728370416,0.0767342569475123,0.125810377004387,"SLC16A7","9194","solute carrier family 16 member 7"
"ENSG00000162891",1.62012840299854,2.93739510862025,1.66010765101177,1.76940038004766,0.0768270822582195,0.125948558211528,"IL20","50604","interleukin 20"
"ENSG00000167701",6.10358243119552,1.43308172995302,0.809984412514881,1.76927075115373,0.0768487020716572,0.12596998900368,"GPT","2875","glutamic--pyruvic transaminase"
"ENSG00000165424",1377.18040292903,-0.105076202169418,0.0593948206353359,-1.76911388982132,0.076874870406817,0.125998870112953,"ZCCHC24","219654","zinc finger CCHC-type containing 24"
"ENSG00000187010",4.83404680631242,1.51953597352548,0.859383334194373,1.76817016698371,0.0770324599670131,0.126243121871883,"RHD","6007","Rh blood group D antigen"
"ENSG00000072682",2948.74008317645,-0.0958723155726143,0.0542250177128696,-1.76804581383954,0.0770532449586545,0.126263144785485,"P4HA2","8974","prolyl 4-hydroxylase subunit alpha 2"
"ENSG00000230124",487.505956967238,-0.152391308316904,0.0862247554815986,-1.76737304113812,0.0771657747401106,0.126433483948833,"ACBD6","84320","acyl-CoA binding domain containing 6"
"ENSG00000149639",1631.39612903562,-0.105671579456772,0.0597948923217922,-1.76723421271653,0.0771890122176814,0.126457499117851,"SOGA1","140710","suppressor of glucose, autophagy associated 1"
"ENSG00000203814",13.4365586460823,0.867055918242767,0.490768503688616,1.76673097748933,0.0772732928956659,0.126581503912007,"HIST2H2BF","440689","histone cluster 2 H2B family member f"
"ENSG00000244607",2.74928820540577,2.1769990186038,1.23312070605017,1.76543870192318,0.0774900637689843,0.126922026261106,"CCDC13","152206","coiled-coil domain containing 13"
"ENSG00000186132",53.8485417848401,-0.444532791385074,0.251804426379733,-1.76538910684079,0.0774983928839526,0.126922026261106,"C2orf76","130355","chromosome 2 open reading frame 76"
"ENSG00000161133",5.98546194184782,1.39398798015437,0.789832541888885,1.76491586029192,0.0775779077119246,0.127024976085509,"USP41","373856","ubiquitin specific peptidase 41"
"ENSG00000176225",296.177399470291,0.198395389832974,0.11241090003076,1.76491238642058,0.0775784916369701,0.127024976085509,"RTTN","25914","rotatin"
"ENSG00000159214",29.1480413725851,-0.581398709307832,0.329517151888646,-1.76439589252187,0.0776653492399709,0.127153067884769,"CCDC24","149473","coiled-coil domain containing 24"
"ENSG00000261456",0.995643326944033,-3.54476182964452,2.00969053535063,-1.76383466374143,0.0777598195823953,0.127293593358363,"TUBB8","347688","tubulin beta 8 class VIII"
"ENSG00000168000",29.8139665581133,0.577475589019734,0.327522808910522,1.7631614449713,0.0778732643781086,0.127465145535825,"BSCL2","26580","BSCL2, seipin lipid droplet biogenesis associated"
"ENSG00000111058",28.3262901846973,-0.602646828190324,0.341810449435573,-1.76310241300541,0.0778832183398813,0.127467281720508,"ACSS3","79611","acyl-CoA synthetase short chain family member 3"
"ENSG00000105696",180.978394976824,0.238474342630528,0.135264206964402,1.76302621352956,0.0778960686166005,0.127474157147619,"TMEM59L","25789","transmembrane protein 59 like"
"ENSG00000156709",565.163916168533,-0.142747110040603,0.0809999502837701,-1.76231108217366,0.078016752494988,0.127657477325539,"AIFM1","9131","apoptosis inducing factor mitochondria associated 1"
"ENSG00000131398",8.10398127015964,1.16427573574362,0.66123264972797,1.76076564915934,0.0782780761163959,0.128069037401896,"KCNC3","3748","potassium voltage-gated channel subfamily C member 3"
"ENSG00000075413",1692.97830435356,0.0948661521198115,0.0538791537239816,1.76072090155318,0.0782856532740995,0.128069037401896,"MARK3","4140","microtubule affinity regulating kinase 3"
"ENSG00000144559",113.570202281121,-0.302336500847121,0.171856384846654,-1.75923926897969,0.0785368769642183,0.128459092938988,"TAMM41","132001","TAM41 mitochondrial translocator assembly and maintenance homolog"
"ENSG00000132323",278.234935842766,-0.198239364467249,0.112686459414831,-1.75921193634697,0.0785415176057283,0.128459092938988,"ILKAP","80895","ILK associated serine/threonine phosphatase"
"ENSG00000170899",230.025143051895,-0.211273751784009,0.120116013386502,-1.75891411833812,0.0785920967781519,0.128527554628984,"GSTA4","2941","glutathione S-transferase alpha 4"
"ENSG00000001497",453.108931714444,-0.164659334257418,0.0936440094698913,-1.75835416690866,0.0786872664861394,0.128668915286,"LAS1L","81887","LAS1 like, ribosome biogenesis factor"
"ENSG00000123405",2.56804859668939,-2.20188726601096,1.25229358685739,-1.75828359189842,0.0786992681119674,0.128674263749077,"NFE2","4778","nuclear factor, erythroid 2"
"ENSG00000132300",635.121133648213,-0.136364529500404,0.0776380440599413,-1.75641376790897,0.0790177836765848,0.129180709464837,"PTCD3","55037","pentatricopeptide repeat domain 3"
"ENSG00000166477",499.96921843557,0.165726807145951,0.0943644422728579,1.75624210936092,0.0790470773642232,0.12921426643677,"LEO1","123169","LEO1 homolog, Paf1/RNA polymerase II complex component"
"ENSG00000186862",6.64086370466769,-1.24786327540736,0.710594185263251,-1.7560842760697,0.0790740195533467,0.12924397251605,"PDZD7","79955","PDZ domain containing 7"
"ENSG00000179912",321.728247994579,-0.18240963838806,0.103898332008583,-1.75565511843819,0.0791473146532912,0.129337069115408,"R3HDM2","22864","R3H domain containing 2"
"ENSG00000137218",31.57014483929,0.565289140997256,0.321983186973451,1.75564800855228,0.0791485294037093,0.129337069115408,"FRS3","10817","fibroblast growth factor receptor substrate 3"
"ENSG00000105607",181.556401164726,-0.238652997456311,0.135973380854244,-1.75514498468001,0.0792345113947564,0.129463218285579,"GCDH","2639","glutaryl-CoA dehydrogenase"
"ENSG00000173898",46.807693541051,0.462716080424675,0.263693985539031,1.75474643260753,0.0793026899176648,0.129560253187734,"SPTBN2","6712","spectrin beta, non-erythrocytic 2"
"ENSG00000163743",243.404878111003,-0.220888820094611,0.125895513886461,-1.75454083529791,0.0793378791789141,0.129603376561609,"RCHY1","25898","ring finger and CHY zinc finger domain containing 1"
"ENSG00000165689",529.481750399213,0.146873951389323,0.0837550501615381,1.75361307892537,0.0794968284187342,0.129848637618897,"SDCCAG3","10807","serologically defined colon cancer antigen 3"
"ENSG00000197766",5.09419420735997,-1.42794222572169,0.814586381419906,-1.75296599389821,0.0796078444134769,0.130015559725822,"CFD","1675","complement factor D"
"ENSG00000130475",3.49812935636668,-1.78265520927528,1.01724948379995,-1.75242675239918,0.0797004546707265,0.130152387915476,"FCHO1","23149","FCH domain only 1"
"ENSG00000108312",1279.79784907623,-0.109783790132825,0.0626737920464091,-1.75166982159834,0.0798305989835848,0.130350472836259,"UBTF","7343","upstream binding transcription factor"
"ENSG00000134343",3.47045534638859,-1.8155128746512,1.03657020629579,-1.75146156393881,0.079866436436734,0.130394543060218,"ANO3","63982","anoctamin 3"
"ENSG00000187987",23.0730637801576,0.644311492266756,0.36808986998105,1.75041897322501,0.0800460444539884,0.130666747711178,"ZSCAN23","222696","zinc finger and SCAN domain containing 23"
"ENSG00000114491",360.168578677492,-0.169790181866796,0.0970023186740035,-1.75037240540003,0.0800540743852244,0.130666747711178,"UMPS","7372","uridine monophosphate synthetase"
"ENSG00000188747",1.63514106835987,2.92090061250773,1.66876238201637,1.75033943956622,0.0800597592503691,0.130666747711178,"NOXA1","10811","NADPH oxidase activator 1"
"ENSG00000165533",466.238646139094,-0.154455738892528,0.088295625867785,-1.74930227148298,0.0802387835426518,0.130944434929864,"TTC8","123016","tetratricopeptide repeat domain 8"
"ENSG00000152467",1.60307350368148,2.88023175971815,1.64660098528006,1.74919837013718,0.0802567357334359,0.13095923065095,"ZSCAN1","284312","zinc finger and SCAN domain containing 1"
"ENSG00000180423",64.6096014544651,0.404272961348248,0.231130201095844,1.7491135274901,0.0802713973610053,0.130968654301616,"HARBI1","283254","harbinger transposase derived 1"
"ENSG00000064199",52.6355720798828,-0.429791212862816,0.245835914013381,-1.74828488582601,0.0804147090726203,0.131187954650462,"SPA17","53340","sperm autoantigenic protein 17"
"ENSG00000125733",746.911892801152,-0.127575740391345,0.0729788543583136,-1.74811925335207,0.0804433797450296,0.131220202621167,"TRIP10","9322","thyroid hormone receptor interactor 10"
"ENSG00000170049",22.6289053053383,-0.655498563495972,0.375023490564352,-1.74788667907055,0.0804836519340282,0.131271365892398,"KCNAB3","9196","potassium voltage-gated channel subfamily A regulatory beta subunit 3"
"ENSG00000160963",1.5999440433807,2.87677178981394,1.64686059601182,1.7468216780343,0.0806682750401615,0.131557932670344,"COL26A1","136227","collagen type XXVI alpha 1 chain"
"ENSG00000156453",40.5560207536886,0.493728702418005,0.282736634221881,1.74624948683002,0.0807676091101425,0.131705357719106,"PCDH1","5097","protocadherin 1"
"ENSG00000162814",6.50323534821546,1.25712845300393,0.720241280070921,1.74542682818755,0.0809105990977983,0.131923930689606,"SPATA17","128153","spermatogenesis associated 17"
"ENSG00000143217",2.34116883898112,2.481593047225,1.4220822634372,1.74504183831598,0.0809775864780606,0.132018547512573,"NECTIN4","81607","nectin cell adhesion molecule 4"
"ENSG00000171453",247.382714595088,0.202947177833121,0.116352643955118,1.74424208109448,0.081116886372992,0.132223323838057,"POLR1C","9533","RNA polymerase I and III subunit C"
"ENSG00000185359",1554.64824255026,-0.098305042222397,0.0563605345934178,-1.7442177036035,0.081121135441967,0.132223323838057,"HGS","9146","hepatocyte growth factor-regulated tyrosine kinase substrate"
"ENSG00000088992",2.33474793343179,2.51890810349645,1.44468627408449,1.7435675472813,0.0812345262997036,0.132393503107932,"TESC","54997","tescalcin"
"ENSG00000136504",563.85289457916,-0.141642051041393,0.0812399893952568,-1.74350159442122,0.0812460360265841,0.132397620406877,"KAT7","11143","lysine acetyltransferase 7"
"ENSG00000177479",1149.10184129274,0.112176922912664,0.064342335547304,1.74343877881449,0.0812569994880539,0.132400846705908,"ARIH2","10425","ariadne RBR E3 ubiquitin protein ligase 2"
"ENSG00000136319",307.390852824675,-0.190753221868736,0.109418900466038,-1.74332972691444,0.0812760356082607,0.132417224496412,"TTC5","91875","tetratricopeptide repeat domain 5"
"ENSG00000204590",1318.8041904638,0.100755984842929,0.0578116653929013,1.74283138460324,0.0813630724040458,0.13254437505149,"GNL1","2794","G protein nucleolar 1 (putative)"
"ENSG00000155189",302.204770283348,-0.217417756838489,0.12475611822308,-1.74274223930019,0.0813786498386774,0.132555099615653,"AGPAT5","55326","1-acylglycerol-3-phosphate O-acyltransferase 5"
"ENSG00000164694",29.7665739313851,0.573922843238425,0.329525898818811,1.74166232546715,0.0815675485367988,0.132848108115299,"FNDC1","84624","fibronectin type III domain containing 1"
"ENSG00000105137",2108.40073140462,0.0928343541145889,0.0533038113306698,1.74160818517632,0.0815770281225895,0.132848866350356,"SYDE1","85360","synapse defective Rho GTPase homolog 1"
"ENSG00000171357",6.18397094547653,-1.3100240666284,0.75227982315673,-1.74140529401846,0.0816125608956664,0.132892047561632,"LURAP1","541468","leucine rich adaptor protein 1"
"ENSG00000257103",1581.14689403603,-0.103089430615386,0.0592462489878332,-1.74001615927712,0.081856180555434,0.133268908888864,"LSM14A","26065","LSM14A, mRNA processing body assembly factor"
"ENSG00000163803",15.4383025013265,-0.799214607727053,0.459323353275708,-1.73998252435322,0.0818620865905063,0.133268908888864,"PLB1","151056","phospholipase B1"
"ENSG00000067606",34.0074868626391,0.562193553680416,0.323167442597725,1.73963549409966,0.0819230426290928,0.133353413106646,"PRKCZ","5590","protein kinase C zeta"
"ENSG00000130338",513.167331770447,-0.146440342104028,0.0842136031606765,-1.73891552680183,0.082049622668638,0.133544708878011,"TULP4","56995","tubby like protein 4"
"ENSG00000054277",160.537674765529,0.253505751145064,0.145803979553747,1.73867511655685,0.0820919253674205,0.133598806985981,"OPN3","23596","opsin 3"
"ENSG00000051128",685.563565336456,0.129585576143798,0.0745530998536939,1.73816483014257,0.082181774219046,0.133730262607961,"HOMER3","9454","homer scaffold protein 3"
"ENSG00000181790",1.56239569765697,2.89721660734723,1.66725797462542,1.73771345013248,0.0822613175579244,0.133844921414075,"ADGRB1","575","adhesion G protein-coupled receptor B1"
"ENSG00000048342",415.336079725501,-0.166425817168968,0.095824195693905,-1.73678282362618,0.0824255119753245,0.134097272932148,"CC2D2A","57545","coiled-coil and C2 domain containing 2A"
"ENSG00000163823",1.54002200224233,2.88020347481597,1.65884866012252,1.73626657093797,0.0825167111647397,0.134230826616549,"CCR1","1230","C-C motif chemokine receptor 1"
"ENSG00000117000",424.326234939657,0.160643472814415,0.0925457204897992,1.73582821511582,0.0825942135991793,0.134342072621643,"RLF","6018","rearranged L-myc fusion"
"ENSG00000172058",2.25793297792412,2.43674128780903,1.40430380850924,1.73519524268454,0.0827062288543688,0.134509424062645,"SERF1A","8293","small EDRK-rich factor 1A"
"ENSG00000173230",2657.31646803452,0.114752453948639,0.0661377316787785,1.73505276089563,0.0827314604042966,0.134535613311103,"GOLGB1","2804","golgin B1"
"ENSG00000174514",5.23369612490495,1.43603312200788,0.828133258197351,1.73406043990285,0.0829073597735926,0.134806781591263,"MFSD4A","148808","major facilitator superfamily domain containing 4A"
"ENSG00000281741",0.92549266115168,-3.40185583906937,1.96262469889643,-1.73331959033339,0.0830388806708461,0.13499791068716,NA,NA,NA
"ENSG00000107020",124.134881235865,-0.27742728131521,0.160057728302569,-1.73329513205866,0.0830432255590851,0.13499791068716,"PLGRKT","55848","plasminogen receptor with a C-terminal lysine"
"ENSG00000157152",3.89595879970523,-1.69316156981363,0.977311382306605,-1.7324688942203,0.0831901107607426,0.135221777036707,"SYN2","6854","synapsin II"
"ENSG00000109705",3.80676116369431,1.70347674718287,0.983407672630562,1.73221827995928,0.0832347055245655,0.135279343848814,"NKX3-2","579","NK3 homeobox 2"
"ENSG00000141219",291.256769749407,-0.198163642051032,0.114419752253934,-1.73190063907186,0.0832912549549606,0.135356325452223,"C17orf80","55028","chromosome 17 open reading frame 80"
"ENSG00000092208",58.2789512963801,-0.403410554001542,0.232973209003292,-1.73157486960589,0.0833492838341047,0.135435694062518,"GEMIN2","8487","gem nuclear organelle associated protein 2"
"ENSG00000162976",156.605132442645,-0.248571373168842,0.143572414994857,-1.73133100239169,0.0833927450038794,0.135491376459836,"PQLC3","130814","PQ loop repeat containing 3"
"ENSG00000106367",1664.69533560216,0.0939134382328147,0.0542526059273864,1.73104013397092,0.0834446065670225,0.135560693516841,"AP1S1","1174","adaptor related protein complex 1 sigma 1 subunit"
"ENSG00000089063",1452.6450701152,0.0973312563805223,0.0562499252967539,1.73033574475057,0.0835703067272265,0.135749937236401,"TMEM230","29058","transmembrane protein 230"
